Gene_ID,Scaffold,Start,End,Strand,Length
CcGene_08035,CcContig_048481,27414,31038,+,3625
CcGene_08034,CcContig_048481,13735,16165,-,2431
CcGene_08034,CcContig_048481,13735,16165,-,2431
CcGene_08036,CcContig_048481,31463,33029,-,1567
CcGene_08036,CcContig_048481,31463,33029,-,1567
CcGene_33075,CcContig_146192,11113,13326,+,2214
CcGene_33075,CcContig_146192,11113,13326,+,2214
CcGene_07948,CcContig_048358,2343,5531,+,3189
CcGene_07948,CcContig_048358,2343,5531,+,3189
CcGene_07951,CcContig_048358,27667,28364,+,698
CcGene_07951,CcContig_048358,27667,28364,+,698
CcGene_07950,CcContig_048358,19526,21638,-,2113
CcGene_07950,CcContig_048358,19526,21638,-,2113
CcGene_07949,CcContig_048358,14175,14849,-,675
CcGene_07949,CcContig_048358,14175,14849,-,675
CcGene_04330,CcContig_7180007936249,35,850,-,816
CcGene_04330,CcContig_7180007936249,35,850,-,816
CcGene_11493,CcContig_059793,42772,61466,+,18695
CcGene_11493,CcContig_059793,42772,61466,+,18695
CcGene_07508,CcContig_047857,5484,6257,-,774
CcGene_07508,CcContig_047857,5484,6257,-,774
CcGene_15870,CcContig_096113,37447,39470,-,2024
CcGene_15870,CcContig_096113,37447,39470,-,2024
CcGene_12628,CcContig_065643,18486,22021,+,3536
CcGene_12628,CcContig_065643,18486,22021,+,3536
CcGene_27111,CcContig_128406,16643,19480,-,2838
CcGene_27111,CcContig_128406,16643,19480,-,2838
CcGene_27110,CcContig_128406,15655,16014,-,360
CcGene_27110,CcContig_128406,15655,16014,-,360
CcGene_25249,CcContig_122558,4884,5665,+,782
CcGene_25249,CcContig_122558,4884,5665,+,782
CcGene_25250,CcContig_122558,7742,11296,-,3555
CcGene_25250,CcContig_122558,7742,11296,-,3555
CcGene_13943,CcContig_085899,1436,1637,-,202
CcGene_13943,CcContig_085899,1436,1637,-,202
CcGene_12160,CcContig_060864,5927,10815,+,4889
CcGene_12160,CcContig_060864,5927,10815,+,4889
CcGene_12161,CcContig_060864,12548,16642,+,4095
CcGene_12161,CcContig_060864,12548,16642,+,4095
CcGene_12162,CcContig_060864,16948,17855,-,908
CcGene_12162,CcContig_060864,16948,17855,-,908
CcGene_29748,CcContig_137158,216,406,-,191
CcGene_29748,CcContig_137158,216,406,-,191
CcGene_14657,CcContig_092644,2155,2625,+,471
CcGene_14657,CcContig_092644,2155,2625,+,471
CcGene_02281,CcContig_005177,26757,28021,+,1265
CcGene_02281,CcContig_005177,26757,28021,+,1265
CcGene_02282,CcContig_005177,29470,30979,-,1510
CcGene_02282,CcContig_005177,29470,30979,-,1510
CcGene_02280,CcContig_005177,19671,21916,+,2246
CcGene_02280,CcContig_005177,19671,21916,+,2246
CcGene_24800,CcContig_121585,45492,49725,-,4234
CcGene_24800,CcContig_121585,45492,49725,-,4234
CcGene_24799,CcContig_121585,26244,29080,-,2837
CcGene_24799,CcContig_121585,26244,29080,-,2837
CcGene_24802,CcContig_121585,68423,77770,-,9348
CcGene_24802,CcContig_121585,68423,77770,-,9348
CcGene_24801,CcContig_121585,60160,65976,-,5817
CcGene_24801,CcContig_121585,60160,65976,-,5817
CcGene_24798,CcContig_121585,21568,23833,-,2266
CcGene_24798,CcContig_121585,21568,23833,-,2266
CcGene_15691,CcContig_095712,6255,9491,-,3237
CcGene_15691,CcContig_095712,6255,9491,-,3237
CcGene_21253,CcContig_111306,4629,5439,+,811
CcGene_21253,CcContig_111306,4629,5439,+,811
CcGene_25496,CcContig_123541,34032,37214,-,3183
CcGene_25496,CcContig_123541,34032,37214,-,3183
CcGene_25495,CcContig_123541,2802,4776,+,1975
CcGene_25495,CcContig_123541,2802,4776,+,1975
CcGene_05734,CcContig_036976,1804,3266,-,1463
CcGene_05734,CcContig_036976,1804,3266,-,1463
CcGene_13551,CcContig_079918,252,977,-,726
CcGene_13551,CcContig_079918,252,977,-,726
CcGene_13581,CcContig_080699,63089,67208,-,4120
CcGene_13581,CcContig_080699,63089,67208,-,4120
CcGene_13577,CcContig_080699,18262,29706,-,11445
CcGene_13577,CcContig_080699,18262,29706,-,11445
CcGene_13574,CcContig_080699,143699,145244,-,1546
CcGene_13574,CcContig_080699,143699,145244,-,1546
CcGene_13569,CcContig_080699,83153,86129,+,2977
CcGene_13569,CcContig_080699,83153,86129,+,2977
CcGene_13571,CcContig_080699,104404,109620,+,5217
CcGene_13571,CcContig_080699,104404,109620,+,5217
CcGene_13575,CcContig_080699,146214,151578,-,5365
CcGene_13575,CcContig_080699,146214,151578,-,5365
CcGene_13579,CcContig_080699,48991,52434,+,3444
CcGene_13579,CcContig_080699,48991,52434,+,3444
CcGene_13572,CcContig_080699,109653,114630,-,4978
CcGene_13572,CcContig_080699,109653,114630,-,4978
CcGene_13573,CcContig_080699,135053,136480,+,1428
CcGene_13573,CcContig_080699,135053,136480,+,1428
CcGene_13583,CcContig_080699,78793,82142,-,3350
CcGene_13583,CcContig_080699,78793,82142,-,3350
CcGene_13578,CcContig_080699,37901,41840,-,3940
CcGene_13578,CcContig_080699,37901,41840,-,3940
CcGene_13570,CcContig_080699,87101,94651,+,7551
CcGene_13570,CcContig_080699,87101,94651,+,7551
CcGene_13582,CcContig_080699,70247,72484,-,2238
CcGene_13582,CcContig_080699,70247,72484,-,2238
CcGene_13576,CcContig_080699,16807,17382,+,576
CcGene_13576,CcContig_080699,16807,17382,+,576
CcGene_13568,CcContig_080699,8794,12450,-,3657
CcGene_13568,CcContig_080699,8794,12450,-,3657
CcGene_13580,CcContig_080699,52634,54599,-,1966
CcGene_13580,CcContig_080699,52634,54599,-,1966
CcGene_22832,CcContig_116124,29485,36148,+,6664
CcGene_22832,CcContig_116124,29485,36148,+,6664
CcGene_22831,CcContig_116124,22919,26336,+,3418
CcGene_22831,CcContig_116124,22919,26336,+,3418
CcGene_22830,CcContig_116124,3728,4074,+,347
CcGene_22830,CcContig_116124,3728,4074,+,347
CcGene_11862,CcContig_060341,23737,29301,+,5565
CcGene_11862,CcContig_060341,23737,29301,+,5565
CcGene_11861,CcContig_060341,12459,16336,+,3878
CcGene_11861,CcContig_060341,12459,16336,+,3878
CcGene_22499,CcContig_114896,12752,14330,+,1579
CcGene_22499,CcContig_114896,12752,14330,+,1579
CcGene_33463,CcContig_147825,19974,26887,-,6914
CcGene_33463,CcContig_147825,19974,26887,-,6914
CcGene_31008,CcContig_140264,15851,17240,+,1390
CcGene_31008,CcContig_140264,15851,17240,+,1390
CcGene_15137,CcContig_094215,9304,19655,-,10352
CcGene_15137,CcContig_094215,9304,19655,-,10352
CcGene_05788,CcContig_037479,1012,1693,-,682
CcGene_05788,CcContig_037479,1012,1693,-,682
CcGene_31779,CcContig_142785,13770,14228,+,459
CcGene_31779,CcContig_142785,13770,14228,+,459
CcGene_00496,CcContig_001627,6287,6782,-,496
CcGene_00496,CcContig_001627,6287,6782,-,496
CcGene_31745,CcContig_142702,17383,18100,-,718
CcGene_31745,CcContig_142702,17383,18100,-,718
CcGene_14608,CcContig_092110,2592,3459,-,868
CcGene_14608,CcContig_092110,2592,3459,-,868
CcGene_09580,CcContig_050519,11594,14001,-,2408
CcGene_09580,CcContig_050519,11594,14001,-,2408
CcGene_09581,CcContig_050519,29290,31100,-,1811
CcGene_09581,CcContig_050519,29290,31100,-,1811
CcGene_27648,CcContig_129526,9032,10294,+,1263
CcGene_27648,CcContig_129526,9032,10294,+,1263
CcGene_27649,CcContig_129526,17663,19455,-,1793
CcGene_27649,CcContig_129526,17663,19455,-,1793
CcGene_32443,CcContig_144507,20183,25090,+,4908
CcGene_32443,CcContig_144507,20183,25090,+,4908
CcGene_31429,CcContig_141771,1549,2462,-,914
CcGene_31429,CcContig_141771,1549,2462,-,914
CcGene_25176,CcContig_122448,297,4094,-,3798
CcGene_25176,CcContig_122448,297,4094,-,3798
CcGene_14591,CcContig_091885,518,986,+,469
CcGene_14591,CcContig_091885,518,986,+,469
CcGene_10741,CcContig_055971,5620,6415,-,796
CcGene_10741,CcContig_055971,5620,6415,-,796
CcGene_10739,CcContig_055971,1628,3700,-,2073
CcGene_10739,CcContig_055971,1628,3700,-,2073
CcGene_10740,CcContig_055971,5165,5546,-,382
CcGene_10740,CcContig_055971,5165,5546,-,382
CcGene_30727,CcContig_139389,1107,1364,-,258
CcGene_30727,CcContig_139389,1107,1364,-,258
CcGene_13847,CcContig_083676,2933,3573,-,641
CcGene_13847,CcContig_083676,2933,3573,-,641
CcGene_13846,CcContig_083676,495,2712,-,2218
CcGene_13846,CcContig_083676,495,2712,-,2218
CcGene_08081,CcContig_048537,12060,13684,-,1625
CcGene_08081,CcContig_048537,12060,13684,-,1625
CcGene_33292,CcContig_147085,11370,14153,-,2784
CcGene_33292,CcContig_147085,11370,14153,-,2784
CcGene_33291,CcContig_147085,4695,8374,+,3680
CcGene_33291,CcContig_147085,4695,8374,+,3680
CcGene_31189,CcContig_140882,21739,27415,+,5677
CcGene_31189,CcContig_140882,21739,27415,+,5677
CcGene_05247,CcContig_034142,2413,3365,+,953
CcGene_05247,CcContig_034142,2413,3365,+,953
CcGene_18813,CcContig_104173,28419,33914,-,5496
CcGene_18813,CcContig_104173,28419,33914,-,5496
CcGene_18812,CcContig_104173,20590,23239,+,2650
CcGene_18812,CcContig_104173,20590,23239,+,2650
CcGene_19242,CcContig_105510,27720,35626,+,7907
CcGene_19242,CcContig_105510,27720,35626,+,7907
CcGene_32173,CcContig_143849,11413,13518,-,2106
CcGene_32173,CcContig_143849,11413,13518,-,2106
CcGene_30893,CcContig_139833,644,2121,+,1478
CcGene_30893,CcContig_139833,644,2121,+,1478
CcGene_12205,CcContig_061102,109,1179,+,1071
CcGene_12205,CcContig_061102,109,1179,+,1071
CcGene_01926,CcContig_7180007906109,522,2229,+,1708
CcGene_01926,CcContig_7180007906109,522,2229,+,1708
CcGene_31609,CcContig_142307,27798,29881,+,2084
CcGene_31609,CcContig_142307,27798,29881,+,2084
CcGene_23821,CcContig_118594,13721,16863,-,3143
CcGene_23821,CcContig_118594,13721,16863,-,3143
CcGene_23825,CcContig_118594,51750,59419,-,7670
CcGene_23825,CcContig_118594,51750,59419,-,7670
CcGene_23823,CcContig_118594,24141,29023,-,4883
CcGene_23823,CcContig_118594,24141,29023,-,4883
CcGene_23824,CcContig_118594,40149,42675,-,2527
CcGene_23824,CcContig_118594,40149,42675,-,2527
CcGene_23822,CcContig_118594,19374,22670,-,3297
CcGene_23822,CcContig_118594,19374,22670,-,3297
CcGene_33346,CcContig_147232,814,1211,-,398
CcGene_33346,CcContig_147232,814,1211,-,398
CcGene_33347,CcContig_147232,4142,6259,-,2118
CcGene_33347,CcContig_147232,4142,6259,-,2118
CcGene_16375,CcContig_097533,28038,36664,-,8627
CcGene_16375,CcContig_097533,28038,36664,-,8627
CcGene_06303,CcContig_046423,1731,2203,+,473
CcGene_06303,CcContig_046423,1731,2203,+,473
CcGene_06307,CcContig_046423,26359,26730,-,372
CcGene_06307,CcContig_046423,26359,26730,-,372
CcGene_06305,CcContig_046423,11871,16793,+,4923
CcGene_06305,CcContig_046423,11871,16793,+,4923
CcGene_06308,CcContig_046423,27400,27786,+,387
CcGene_06308,CcContig_046423,27400,27786,+,387
CcGene_06304,CcContig_046423,3939,6776,+,2838
CcGene_06304,CcContig_046423,3939,6776,+,2838
CcGene_06309,CcContig_046423,32874,35958,+,3085
CcGene_06309,CcContig_046423,32874,35958,+,3085
CcGene_06310,CcContig_046423,38213,40356,-,2144
CcGene_06310,CcContig_046423,38213,40356,-,2144
CcGene_06306,CcContig_046423,21103,21480,-,378
CcGene_06306,CcContig_046423,21103,21480,-,378
CcGene_01104,CcContig_002924,7746,19770,-,12025
CcGene_01104,CcContig_002924,7746,19770,-,12025
CcGene_11921,CcContig_060408,19755,20078,+,324
CcGene_11921,CcContig_060408,19755,20078,+,324
CcGene_11920,CcContig_060408,11298,15021,-,3724
CcGene_11920,CcContig_060408,11298,15021,-,3724
CcGene_14687,CcContig_093073,27642,30662,-,3021
CcGene_14687,CcContig_093073,27642,30662,-,3021
CcGene_14691,CcContig_093073,75585,81324,+,5740
CcGene_14691,CcContig_093073,75585,81324,+,5740
CcGene_14686,CcContig_093073,23128,24923,-,1796
CcGene_14686,CcContig_093073,23128,24923,-,1796
CcGene_14688,CcContig_093073,44636,46938,+,2303
CcGene_14688,CcContig_093073,44636,46938,+,2303
CcGene_14689,CcContig_093073,51031,61403,+,10373
CcGene_14689,CcContig_093073,51031,61403,+,10373
CcGene_14690,CcContig_093073,63448,66213,-,2766
CcGene_14690,CcContig_093073,63448,66213,-,2766
CcGene_14685,CcContig_093073,6574,7631,+,1058
CcGene_14685,CcContig_093073,6574,7631,+,1058
CcGene_14692,CcContig_093073,86178,89003,+,2826
CcGene_14692,CcContig_093073,86178,89003,+,2826
CcGene_14693,CcContig_093073,92577,95114,-,2538
CcGene_14693,CcContig_093073,92577,95114,-,2538
CcGene_17027,CcContig_099157,7976,9230,+,1255
CcGene_17027,CcContig_099157,7976,9230,+,1255
CcGene_18356,CcContig_103125,273,780,-,508
CcGene_18356,CcContig_103125,273,780,-,508
CcGene_32890,CcContig_145527,206263,206696,+,434
CcGene_32890,CcContig_145527,206263,206696,+,434
CcGene_32889,CcContig_145527,67405,69927,-,2523
CcGene_32889,CcContig_145527,67405,69927,-,2523
CcGene_32887,CcContig_145527,25657,30177,-,4521
CcGene_32887,CcContig_145527,25657,30177,-,4521
CcGene_32888,CcContig_145527,38104,40467,+,2364
CcGene_32888,CcContig_145527,38104,40467,+,2364
CcGene_05923,CcContig_039049,657,1016,+,360
CcGene_05923,CcContig_039049,657,1016,+,360
CcGene_13687,CcContig_082024,403,961,-,559
CcGene_13687,CcContig_082024,403,961,-,559
CcGene_12407,CcContig_061785,61760,70308,+,8549
CcGene_12407,CcContig_061785,61760,70308,+,8549
CcGene_12405,CcContig_061785,23631,24160,+,530
CcGene_12405,CcContig_061785,23631,24160,+,530
CcGene_12406,CcContig_061785,36150,39810,+,3661
CcGene_12406,CcContig_061785,36150,39810,+,3661
CcGene_03326,CcContig_009402,445,1203,+,759
CcGene_03326,CcContig_009402,445,1203,+,759
CcGene_20070,CcContig_107854,62794,63732,-,939
CcGene_20070,CcContig_107854,62794,63732,-,939
CcGene_27932,CcContig_130649,28321,35347,-,7027
CcGene_27932,CcContig_130649,28321,35347,-,7027
CcGene_27931,CcContig_130649,23246,27426,+,4181
CcGene_27931,CcContig_130649,23246,27426,+,4181
CcGene_26029,CcContig_125562,18433,21072,+,2640
CcGene_26029,CcContig_125562,18433,21072,+,2640
CcGene_26030,CcContig_125562,18433,21072,+,2640
CcGene_26033,CcContig_125562,29560,30905,+,1346
CcGene_26033,CcContig_125562,29560,30905,+,1346
CcGene_26031,CcContig_125562,21583,22163,+,581
CcGene_26031,CcContig_125562,21583,22163,+,581
CcGene_26032,CcContig_125562,22889,25184,+,2296
CcGene_26032,CcContig_125562,22889,25184,+,2296
CcGene_30188,CcContig_138196,7820,9670,-,1851
CcGene_30188,CcContig_138196,7820,9670,-,1851
CcGene_19237,CcContig_105493,4979,5636,+,658
CcGene_19237,CcContig_105493,4979,5636,+,658
CcGene_25966,CcContig_125347,3790,7387,-,3598
CcGene_25966,CcContig_125347,3790,7387,-,3598
CcGene_01606,CcContig_003894,67890,70391,+,2502
CcGene_01606,CcContig_003894,67890,70391,+,2502
CcGene_01598,CcContig_003894,14295,16299,+,2005
CcGene_01598,CcContig_003894,14295,16299,+,2005
CcGene_01601,CcContig_003894,19807,22687,+,2881
CcGene_01601,CcContig_003894,19807,22687,+,2881
CcGene_01602,CcContig_003894,24483,26707,+,2225
CcGene_01602,CcContig_003894,24483,26707,+,2225
CcGene_01603,CcContig_003894,31776,32755,+,980
CcGene_01603,CcContig_003894,31776,32755,+,980
CcGene_01599,CcContig_003894,80221,83791,-,3571
CcGene_01599,CcContig_003894,80221,83791,-,3571
CcGene_01605,CcContig_003894,44578,50652,+,6075
CcGene_01605,CcContig_003894,44578,50652,+,6075
CcGene_01600,CcContig_003894,17541,18436,+,896
CcGene_01600,CcContig_003894,17541,18436,+,896
CcGene_01604,CcContig_003894,34372,34800,-,429
CcGene_01604,CcContig_003894,34372,34800,-,429
CcGene_01607,CcContig_003894,75008,75822,+,815
CcGene_01607,CcContig_003894,75008,75822,+,815
CcGene_02103,CcContig_004702,8250,10135,-,1886
CcGene_02103,CcContig_004702,8250,10135,-,1886
CcGene_22596,CcContig_115277,9198,10368,-,1171
CcGene_22596,CcContig_115277,9198,10368,-,1171
CcGene_22593,CcContig_115277,270,1869,+,1600
CcGene_22593,CcContig_115277,270,1869,+,1600
CcGene_22595,CcContig_115277,6058,7248,+,1191
CcGene_22595,CcContig_115277,6058,7248,+,1191
CcGene_22594,CcContig_115277,3105,4367,+,1263
CcGene_22594,CcContig_115277,3105,4367,+,1263
CcGene_21620,CcContig_112009,15405,18234,+,2830
CcGene_21620,CcContig_112009,15405,18234,+,2830
CcGene_07008,CcContig_047426,43367,44879,+,1513
CcGene_07008,CcContig_047426,43367,44879,+,1513
CcGene_07009,CcContig_047426,50279,52566,+,2288
CcGene_07009,CcContig_047426,50279,52566,+,2288
CcGene_03564,CcContig_010284,1419,6806,-,5388
CcGene_03564,CcContig_010284,1419,6806,-,5388
CcGene_13530,CcContig_079424,283,564,-,282
CcGene_13530,CcContig_079424,283,564,-,282
CcGene_18806,CcContig_104121,37906,44138,+,6233
CcGene_18806,CcContig_104121,37906,44138,+,6233
CcGene_06066,CcContig_041959,2530,4457,+,1928
CcGene_06066,CcContig_041959,2530,4457,+,1928
CcGene_31026,CcContig_140297,29896,33893,-,3998
CcGene_31026,CcContig_140297,29896,33893,-,3998
CcGene_31024,CcContig_140297,3892,11820,+,7929
CcGene_31024,CcContig_140297,3892,11820,+,7929
CcGene_31025,CcContig_140297,21789,27244,-,5456
CcGene_31025,CcContig_140297,21789,27244,-,5456
CcGene_03768,CcContig_013910,10477,11985,-,1509
CcGene_03768,CcContig_013910,10477,11985,-,1509
CcGene_23949,CcContig_118908,40771,46342,+,5572
CcGene_23949,CcContig_118908,40771,46342,+,5572
CcGene_23951,CcContig_118908,56411,58025,-,1615
CcGene_23951,CcContig_118908,56411,58025,-,1615
CcGene_23952,CcContig_118908,59883,62966,+,3084
CcGene_23952,CcContig_118908,59883,62966,+,3084
CcGene_23950,CcContig_118908,51570,53179,+,1610
CcGene_23950,CcContig_118908,51570,53179,+,1610
CcGene_23948,CcContig_118908,24217,27221,+,3005
CcGene_23948,CcContig_118908,24217,27221,+,3005
CcGene_03093,CcContig_007789,4379,7804,+,3426
CcGene_03093,CcContig_007789,4379,7804,+,3426
CcGene_03094,CcContig_007789,9618,10833,-,1216
CcGene_03094,CcContig_007789,9618,10833,-,1216
CcGene_33129,CcContig_146368,5549,17325,+,11777
CcGene_33129,CcContig_146368,5549,17325,+,11777
CcGene_01463,CcContig_003607,23451,24741,+,1291
CcGene_01463,CcContig_003607,23451,24741,+,1291
CcGene_01461,CcContig_003607,15859,19225,+,3367
CcGene_01461,CcContig_003607,15859,19225,+,3367
CcGene_01462,CcContig_003607,21656,22935,+,1280
CcGene_01462,CcContig_003607,21656,22935,+,1280
CcGene_19930,CcContig_107346,7537,15044,-,7508
CcGene_19930,CcContig_107346,7537,15044,-,7508
CcGene_19931,CcContig_107346,17036,18119,+,1084
CcGene_19931,CcContig_107346,17036,18119,+,1084
CcGene_12008,CcContig_7180008035623,20,307,-,288
CcGene_12008,CcContig_7180008035623,20,307,-,288
CcGene_12009,CcContig_7180008035623,413,6267,-,5855
CcGene_12009,CcContig_7180008035623,413,6267,-,5855
CcGene_07658,CcContig_048066,168,2661,-,2494
CcGene_07658,CcContig_048066,168,2661,-,2494
CcGene_03075,CcContig_007773,652,3957,-,3306
CcGene_03075,CcContig_007773,652,3957,-,3306
CcGene_03346,CcContig_009707,1112,1476,-,365
CcGene_03346,CcContig_009707,1112,1476,-,365
CcGene_16502,CcContig_097837,11028,12721,+,1694
CcGene_16502,CcContig_097837,11028,12721,+,1694
CcGene_16499,CcContig_097837,87182,90292,+,3111
CcGene_16499,CcContig_097837,87182,90292,+,3111
CcGene_16505,CcContig_097837,39568,46566,+,6999
CcGene_16505,CcContig_097837,39568,46566,+,6999
CcGene_16498,CcContig_097837,4172,5467,-,1296
CcGene_16498,CcContig_097837,4172,5467,-,1296
CcGene_16509,CcContig_097837,85330,86727,-,1398
CcGene_16509,CcContig_097837,85330,86727,-,1398
CcGene_16506,CcContig_097837,47948,52989,-,5042
CcGene_16506,CcContig_097837,47948,52989,-,5042
CcGene_16501,CcContig_097837,95531,100754,-,5224
CcGene_16501,CcContig_097837,95531,100754,-,5224
CcGene_16500,CcContig_097837,91729,94555,-,2827
CcGene_16500,CcContig_097837,91729,94555,-,2827
CcGene_16507,CcContig_097837,73483,75238,+,1756
CcGene_16507,CcContig_097837,73483,75238,+,1756
CcGene_16508,CcContig_097837,81225,83356,+,2132
CcGene_16508,CcContig_097837,81225,83356,+,2132
CcGene_16504,CcContig_097837,27694,31409,-,3716
CcGene_16504,CcContig_097837,27694,31409,-,3716
CcGene_16503,CcContig_097837,17389,20214,+,2826
CcGene_16503,CcContig_097837,17389,20214,+,2826
CcGene_01740,CcContig_003992,3688,6451,+,2764
CcGene_01740,CcContig_003992,3688,6451,+,2764
CcGene_25222,CcContig_122511,6006,7338,+,1333
CcGene_25222,CcContig_122511,6006,7338,+,1333
CcGene_24277,CcContig_119825,17813,18558,-,746
CcGene_24277,CcContig_119825,17813,18558,-,746
CcGene_24278,CcContig_119825,20075,20988,-,914
CcGene_24278,CcContig_119825,20075,20988,-,914
CcGene_24279,CcContig_119825,22723,23537,-,815
CcGene_24279,CcContig_119825,22723,23537,-,815
CcGene_29600,CcContig_136797,32972,51222,-,18251
CcGene_29600,CcContig_136797,32972,51222,-,18251
CcGene_29598,CcContig_136797,6216,12058,-,5843
CcGene_29598,CcContig_136797,6216,12058,-,5843
CcGene_29602,CcContig_136797,62458,63357,+,900
CcGene_29602,CcContig_136797,62458,63357,+,900
CcGene_29599,CcContig_136797,29909,31625,+,1717
CcGene_29599,CcContig_136797,29909,31625,+,1717
CcGene_29601,CcContig_136797,52381,55194,-,2814
CcGene_29601,CcContig_136797,52381,55194,-,2814
CcGene_00966,CcContig_002609,3196,6016,+,2821
CcGene_00966,CcContig_002609,3196,6016,+,2821
CcGene_08731,CcContig_049236,20689,21166,+,478
CcGene_08731,CcContig_049236,20689,21166,+,478
CcGene_19740,CcContig_107077,12134,15066,-,2933
CcGene_19740,CcContig_107077,12134,15066,-,2933
CcGene_19739,CcContig_107077,7890,11560,+,3671
CcGene_19739,CcContig_107077,7890,11560,+,3671
CcGene_18665,CcContig_103760,23848,25774,-,1927
CcGene_18665,CcContig_103760,23848,25774,-,1927
CcGene_18668,CcContig_103760,54773,60574,+,5802
CcGene_18668,CcContig_103760,54773,60574,+,5802
CcGene_18666,CcContig_103760,28969,32547,+,3579
CcGene_18666,CcContig_103760,28969,32547,+,3579
CcGene_18664,CcContig_103760,14569,21224,+,6656
CcGene_18664,CcContig_103760,14569,21224,+,6656
CcGene_18667,CcContig_103760,42752,44828,+,2077
CcGene_18667,CcContig_103760,42752,44828,+,2077
CcGene_18669,CcContig_103760,61374,65128,+,3755
CcGene_18669,CcContig_103760,61374,65128,+,3755
CcGene_19167,CcContig_105277,22573,22896,+,324
CcGene_19167,CcContig_105277,22573,22896,+,324
CcGene_19169,CcContig_105277,25164,27018,-,1855
CcGene_19169,CcContig_105277,25164,27018,-,1855
CcGene_19168,CcContig_105277,24049,24612,+,564
CcGene_19168,CcContig_105277,24049,24612,+,564
CcGene_19170,CcContig_105277,37920,38382,-,463
CcGene_19170,CcContig_105277,37920,38382,-,463
CcGene_19171,CcContig_105277,39470,42045,-,2576
CcGene_19171,CcContig_105277,39470,42045,-,2576
CcGene_09708,CcContig_050738,16078,16399,+,322
CcGene_09708,CcContig_050738,16078,16399,+,322
CcGene_18384,CcContig_103251,9696,10605,+,910
CcGene_18384,CcContig_103251,9696,10605,+,910
CcGene_10997,CcContig_058338,33981,34369,+,389
CcGene_10997,CcContig_058338,33981,34369,+,389
CcGene_10996,CcContig_058338,31135,32865,-,1731
CcGene_10996,CcContig_058338,31135,32865,-,1731
CcGene_10994,CcContig_058338,14054,16329,-,2276
CcGene_10994,CcContig_058338,14054,16329,-,2276
CcGene_10992,CcContig_058338,3560,7795,-,4236
CcGene_10992,CcContig_058338,3560,7795,-,4236
CcGene_10993,CcContig_058338,9817,12950,+,3134
CcGene_10993,CcContig_058338,9817,12950,+,3134
CcGene_10991,CcContig_058338,1327,2416,+,1090
CcGene_10991,CcContig_058338,1327,2416,+,1090
CcGene_10995,CcContig_058338,27198,30393,+,3196
CcGene_10995,CcContig_058338,27198,30393,+,3196
CcGene_08181,CcContig_048648,29298,33394,-,4097
CcGene_08181,CcContig_048648,29298,33394,-,4097
CcGene_08180,CcContig_048648,11487,13605,-,2119
CcGene_08180,CcContig_048648,11487,13605,-,2119
CcGene_08179,CcContig_048648,5937,11318,+,5382
CcGene_08179,CcContig_048648,5937,11318,+,5382
CcGene_08182,CcContig_048648,33683,39849,+,6167
CcGene_08182,CcContig_048648,33683,39849,+,6167
CcGene_32015,CcContig_143486,20067,20547,-,481
CcGene_32015,CcContig_143486,20067,20547,-,481
CcGene_32014,CcContig_143486,19519,19942,+,424
CcGene_32014,CcContig_143486,19519,19942,+,424
CcGene_32016,CcContig_143486,38381,46302,+,7922
CcGene_32016,CcContig_143486,38381,46302,+,7922
CcGene_05618,CcContig_036208,1305,1756,+,452
CcGene_05618,CcContig_036208,1305,1756,+,452
CcGene_05620,CcContig_036208,9754,13962,-,4209
CcGene_05620,CcContig_036208,9754,13962,-,4209
CcGene_05619,CcContig_036208,3813,8032,-,4220
CcGene_05619,CcContig_036208,3813,8032,-,4220
CcGene_05621,CcContig_036208,18139,21002,+,2864
CcGene_05621,CcContig_036208,18139,21002,+,2864
CcGene_19421,CcContig_105888,3686,9720,-,6035
CcGene_19421,CcContig_105888,3686,9720,-,6035
CcGene_13651,CcContig_081794,1253,1701,-,449
CcGene_13651,CcContig_081794,1253,1701,-,449
CcGene_33462,CcContig_147807,62666,70419,-,7754
CcGene_33462,CcContig_147807,62666,70419,-,7754
CcGene_33461,CcContig_147807,44770,55667,-,10898
CcGene_33461,CcContig_147807,44770,55667,-,10898
CcGene_13429,CcContig_077960,10654,22132,-,11479
CcGene_13429,CcContig_077960,10654,22132,-,11479
CcGene_02052,CcContig_004661,4426,5948,-,1523
CcGene_02052,CcContig_004661,4426,5948,-,1523
CcGene_02054,CcContig_004661,29448,32908,-,3461
CcGene_02054,CcContig_004661,29448,32908,-,3461
CcGene_02053,CcContig_004661,19882,23258,-,3377
CcGene_02053,CcContig_004661,19882,23258,-,3377
CcGene_02051,CcContig_004661,3143,3562,+,420
CcGene_02051,CcContig_004661,3143,3562,+,420
CcGene_22412,CcContig_114518,22336,22733,-,398
CcGene_22412,CcContig_114518,22336,22733,-,398
CcGene_12948,CcContig_074983,2,993,+,992
CcGene_12948,CcContig_074983,2,993,+,992
CcGene_29387,CcContig_136392,12585,15664,+,3080
CcGene_29387,CcContig_136392,12585,15664,+,3080
CcGene_29389,CcContig_136392,57908,64952,+,7045
CcGene_29389,CcContig_136392,57908,64952,+,7045
CcGene_29388,CcContig_136392,16267,19566,-,3300
CcGene_29388,CcContig_136392,16267,19566,-,3300
CcGene_05276,CcContig_034210,3698,8240,+,4543
CcGene_05276,CcContig_034210,3698,8240,+,4543
CcGene_05210,CcContig_033916,840,2149,+,1310
CcGene_05210,CcContig_033916,840,2149,+,1310
CcGene_21057,CcContig_110657,5978,7958,-,1981
