# BUSCO version is: 6.0.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
155472at3193	Complete	CcGene_20556	361.9	268	https://v10-1.orthodb.org/?query=155472at3193	DNA recombination and repair protein Rad51-like, C-terminal
155495at3193	Complete	CcGene_07270	790.6	550	https://v10-1.orthodb.org/?query=155495at3193	Pentatricopeptide repeat
156170at3193	Complete	CcGene_19756	363.9	211	https://v10-1.orthodb.org/?query=156170at3193	Electron transfer flavoprotein, beta subunit
156254at3193	Duplicated	CcGene_10270	227.6	169	https://v10-1.orthodb.org/?query=156254at3193	Cleavage/polyadenylation specificity factor subunit 5
156254at3193	Duplicated	CcGene_03925	225.7	167	https://v10-1.orthodb.org/?query=156254at3193	Cleavage/polyadenylation specificity factor subunit 5
156254at3193	Duplicated	CcGene_04652	225.7	167	https://v10-1.orthodb.org/?query=156254at3193	Cleavage/polyadenylation specificity factor subunit 5
156254at3193	Duplicated	CcGene_19979	228.9	155	https://v10-1.orthodb.org/?query=156254at3193	Cleavage/polyadenylation specificity factor subunit 5
156527at3193	Complete	CcGene_29499	303.7	233	https://v10-1.orthodb.org/?query=156527at3193	Ribosomal protein L1, 3-layer alpha/beta-sandwich
156739at3193	Complete	CcGene_00907	394.2	215	https://v10-1.orthodb.org/?query=156739at3193	Gdt1 family
157002at3193	Complete	CcGene_24995	378.4	197	https://v10-1.orthodb.org/?query=157002at3193	PDZ domain
157013at3193	Complete	CcGene_15594	200.9	118	https://v10-1.orthodb.org/?query=157013at3193	Protein of unknown function DUF3067
157106at3193	Complete	CcGene_01673	327.1	231	https://v10-1.orthodb.org/?query=157106at3193	Methyltransferase small domain
157303at3193	Missing
157312at3193	Fragmented	CcGene_27762	175.4	137	https://v10-1.orthodb.org/?query=157312at3193	ribonuclease H2 subunit B
157393at3193	Complete	CcGene_23839	421.4	253	https://v10-1.orthodb.org/?query=157393at3193	rRNA adenine N(6)-methyltransferase
157529at3193	Complete	CcGene_03543	313.4	180	https://v10-1.orthodb.org/?query=157529at3193	SNARE associated Golgi protein
157570at3193	Complete	CcGene_00232	322.0	207	https://v10-1.orthodb.org/?query=157570at3193	DNA-binding protein RHL1
157608at3193	Complete	CcGene_24498	204.0	133	https://v10-1.orthodb.org/?query=157608at3193	Lysine methyltransferase
157618at3193	Complete	CcGene_12047	336.5	206	https://v10-1.orthodb.org/?query=157618at3193	Telomere length and silencing protein 1
157661at3193	Complete	CcGene_07453	465.0	293	https://v10-1.orthodb.org/?query=157661at3193	RNA recognition motif domain
157698at3193	Complete	CcGene_24441	291.7	172	https://v10-1.orthodb.org/?query=157698at3193	NusB/RsmB/TIM44
157740at3193	Complete	CcGene_29741	250.7	198	https://v10-1.orthodb.org/?query=157740at3193	NusG, N-terminal
157970at3193	Complete	CcGene_01998	369.4	204	https://v10-1.orthodb.org/?query=157970at3193	RNA-binding S4 domain
157980at3193	Duplicated	CcGene_22447	409.4	238	https://v10-1.orthodb.org/?query=157980at3193	Survival motor neuron
157980at3193	Duplicated	CcGene_30289	400.1	237	https://v10-1.orthodb.org/?query=157980at3193	Survival motor neuron
158175at3193	Complete	CcGene_21882	316.7	218	https://v10-1.orthodb.org/?query=158175at3193	rRNA-processing protein Fcf1/Utp23
158302at3193	Complete	CcGene_23970	315.0	192	https://v10-1.orthodb.org/?query=158302at3193	Melanoma-associated antigen
158558at3193	Fragmented	CcGene_18209	62.4	92	https://v10-1.orthodb.org/?query=158558at3193	RPA-interacting protein
159297at3193	Complete	CcGene_24762	339.9	214	https://v10-1.orthodb.org/?query=159297at3193	Protein PALE CRESS
159342at3193	Missing
159411at3193	Missing
159493at3193	Complete	CcGene_33458	437.4	218	https://v10-1.orthodb.org/?query=159493at3193	TPM domain
159575at3193	Missing
159603at3193	Complete	CcGene_20677	415.0	233	https://v10-1.orthodb.org/?query=159603at3193	Phosphoribulokinase/uridine kinase
159729at3193	Complete	CcGene_06727	423.6	219	https://v10-1.orthodb.org/?query=159729at3193	Peptidase S1C
159764at3193	Complete	CcGene_07388	297.0	173	https://v10-1.orthodb.org/?query=159764at3193	Alpha/Beta hydrolase fold
159883at3193	Complete	CcGene_08522	219.4	141	https://v10-1.orthodb.org/?query=159883at3193	Ribosome-associated, YjgA
159907at3193	Fragmented	CcGene_26742	235.7	180	https://v10-1.orthodb.org/?query=159907at3193	Aminotransferase class IV
160405at3193	Fragmented	CcGene_17803	186.4	123	https://v10-1.orthodb.org/?query=160405at3193	Putative rRNA methylase
160775at3193	Duplicated	CcGene_15643	517.4	379	https://v10-1.orthodb.org/?query=160775at3193	WW domain binding protein 11
160775at3193	Duplicated	CcGene_11855	505.1	379	https://v10-1.orthodb.org/?query=160775at3193	WW domain binding protein 11
161183at3193	Complete	CcGene_32914	373.8	231	https://v10-1.orthodb.org/?query=161183at3193	Ubiquinol-cytochrome c chaperone, CBP3
161520at3193	Complete	CcGene_09643	275.6	222	https://v10-1.orthodb.org/?query=161520at3193	A-kinase anchor protein 17A
161537at3193	Complete	CcGene_21009	223.8	237	https://v10-1.orthodb.org/?query=161537at3193	uncharacterized protein LOC107784044
161671at3193	Complete	CcGene_17280	323.9	194	https://v10-1.orthodb.org/?query=161671at3193	Plastid lipid-associated protein/fibrillin conserved domain
161721at3193	Complete	CcGene_14986	172.0	142	https://v10-1.orthodb.org/?query=161721at3193	Elongator complex protein 6
162002at3193	Complete	CcGene_21435	342.1	197	https://v10-1.orthodb.org/?query=162002at3193	SNF5/SMARCB1/INI1
162190at3193	Missing
162254at3193	Missing
162304at3193	Complete	CcGene_12496	443.1	260	https://v10-1.orthodb.org/?query=162304at3193	Pseudouridine synthase, RsuA/RluA
162373at3193	Complete	CcGene_27664	350.8	183	https://v10-1.orthodb.org/?query=162373at3193	ATP-dependent helicase/deoxyribonuclease subunit B
162410at3193	Fragmented	CcGene_23044	136.2	95	https://v10-1.orthodb.org/?query=162410at3193	Endonuclease V
162418at3193	Complete	CcGene_07484	403.9	202	https://v10-1.orthodb.org/?query=162418at3193	Ribosomal protein L18e/L15P
162524at3193	Missing
162526at3193	Duplicated	CcGene_10350	402.6	229	https://v10-1.orthodb.org/?query=162526at3193	Protein of unknown function DUF92, TMEM19
162526at3193	Duplicated	CcGene_22730	387.3	229	https://v10-1.orthodb.org/?query=162526at3193	Protein of unknown function DUF92, TMEM19
162766at3193	Missing
162804at3193	Duplicated	CcGene_06167	327.2	183	https://v10-1.orthodb.org/?query=162804at3193	Protein of unknown function DUF167
162804at3193	Duplicated	CcGene_08408	320.7	183	https://v10-1.orthodb.org/?query=162804at3193	Protein of unknown function DUF167
162804at3193	Duplicated	CcGene_33252	319.0	165	https://v10-1.orthodb.org/?query=162804at3193	Protein of unknown function DUF167
162919at3193	Complete	CcGene_02481	381.1	202	https://v10-1.orthodb.org/?query=162919at3193	Ribosome recycling factor
163003at3193	Complete	CcGene_24931	246.2	169	https://v10-1.orthodb.org/?query=163003at3193	LOC100838509
163007at3193	Complete	CcGene_21808	387.1	207	https://v10-1.orthodb.org/?query=163007at3193	Translin family
163058at3193	Complete	CcGene_07643	232.6	178	https://v10-1.orthodb.org/?query=163058at3193	NAD(P)-binding domain
163212at3193	Complete	CcGene_01596	312.7	168	https://v10-1.orthodb.org/?query=163212at3193	Ubiquitin thioesterase OTU1
163227at3193	Complete	CcGene_14664	267.9	158	https://v10-1.orthodb.org/?query=163227at3193	LOC100843348
163263at3193	Complete	CcGene_17493	475.4	267	https://v10-1.orthodb.org/?query=163263at3193	Polyprenyl synthetase
163383at3193	Complete	CcGene_03250	274.3	165	https://v10-1.orthodb.org/?query=163383at3193	Histidine phosphatase superfamily
163466at3193	Complete	CcGene_16675	350.5	167	https://v10-1.orthodb.org/?query=163466at3193	Peptidyl-prolyl cis-trans isomerase
163507at3193	Complete	CcGene_26825	221.8	157	https://v10-1.orthodb.org/?query=163507at3193	ubiquitin-like-conjugating enzyme ATG10 isoform X1
163589at3193	Complete	CcGene_05153	401.2	211	https://v10-1.orthodb.org/?query=163589at3193	PsbP, C-terminal
163848at3193	Complete	CcGene_12136	418.8	237	https://v10-1.orthodb.org/?query=163848at3193	Transcriptional regulator TACO1-like
164172at3193	Complete	CcGene_26059	252.3	159	https://v10-1.orthodb.org/?query=164172at3193	CGLD27-like
164366at3193	Complete	CcGene_29155	425.1	224	https://v10-1.orthodb.org/?query=164366at3193	Gdt1 family
164374at3193	Complete	CcGene_19473	338.5	189	https://v10-1.orthodb.org/?query=164374at3193	Tetratricopeptide-like helical domain superfamily
164462at3193	Complete	CcGene_01997	263.5	215	https://v10-1.orthodb.org/?query=164462at3193	Proline-rich protein PRCC
164523at3193	Missing
164589at3193	Complete	CcGene_08460	308.1	158	https://v10-1.orthodb.org/?query=164589at3193	tRNA/rRNA methyltransferase, SpoU type
164720at3193	Complete	CcGene_25462	285.6	160	https://v10-1.orthodb.org/?query=164720at3193	Impact, N-terminal
164931at3193	Complete	CcGene_04408	303.7	151	https://v10-1.orthodb.org/?query=164931at3193	NAD(P)H-quinone oxidoreductase, subunit N
164966at3193	Fragmented	CcGene_03584	163.4	102	https://v10-1.orthodb.org/?query=164966at3193	ER membrane protein complex subunit 10
165206at3193	Complete	CcGene_18291	322.0	215	https://v10-1.orthodb.org/?query=165206at3193	BRCT domain
165240at3193	Complete	CcGene_23009	326.0	185	https://v10-1.orthodb.org/?query=165240at3193	6,7-dimethyl-8-ribityllumazine synthase
165314at3193	Duplicated	CcGene_27721	216.0	146	https://v10-1.orthodb.org/?query=165314at3193	uncharacterized protein LOC104605955
165314at3193	Duplicated	CcGene_02142	215.9	146	https://v10-1.orthodb.org/?query=165314at3193	uncharacterized protein LOC104605955
165321at3193	Complete	CcGene_24963	243.8	182	https://v10-1.orthodb.org/?query=165321at3193	Zinc finger, MIZ-type
165381at3193	Fragmented	CcGene_18832	171.5	129	https://v10-1.orthodb.org/?query=165381at3193	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
165512at3193	Missing
165834at3193	Complete	CcGene_24128	331.4	342	https://v10-1.orthodb.org/?query=165834at3193	Rho GTPase-activating protein
165991at3193	Complete	CcGene_16993	453.8	246	https://v10-1.orthodb.org/?query=165991at3193	3-hydroxyacyl-CoA dehydrogenase, C-terminal
166043at3193	Complete	CcGene_04635	324.6	191	https://v10-1.orthodb.org/?query=166043at3193	Haloacid dehalogenase-like hydrolase
166157at3193	Missing
166256at3193	Complete	CcGene_32651	323.1	188	https://v10-1.orthodb.org/?query=166256at3193	Ankyrin repeat-containing domain
166295at3193	Missing
166433at3193	Complete	CcGene_22033	223.6	153	https://v10-1.orthodb.org/?query=166433at3193	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
166568at3193	Complete	CcGene_32967	299.0	186	https://v10-1.orthodb.org/?query=166568at3193	Mucin-like protein
166627at3193	Missing
166649at3193	Missing
166707at3193	Complete	CcGene_22533	181.4	123	https://v10-1.orthodb.org/?query=166707at3193	Putative pre-16S rRNA nuclease
166728at3193	Complete	CcGene_25870	356.6	198	https://v10-1.orthodb.org/?query=166728at3193	Thioredoxin-like superfamily
166789at3193	Complete	CcGene_24322	277.1	190	https://v10-1.orthodb.org/?query=166789at3193	Ribonuclease H superfamily
166883at3193	Complete	CcGene_03227	360.4	179	https://v10-1.orthodb.org/?query=166883at3193	PsbP, C-terminal
167028at3193	Complete	CcGene_16761	328.9	179	https://v10-1.orthodb.org/?query=167028at3193	DnaJ domain
167052at3193	Complete	CcGene_30736	183.0	126	https://v10-1.orthodb.org/?query=167052at3193	OPI10 family
167170at3193	Complete	CcGene_00823	410.1	198	https://v10-1.orthodb.org/?query=167170at3193	PsbP, C-terminal
167289at3193	Complete	CcGene_04021	296.6	194	https://v10-1.orthodb.org/?query=167289at3193	PsbP, C-terminal
167427at3193	Complete	CcGene_26165	85.7	124	https://v10-1.orthodb.org/?query=167427at3193	MRN complex-interacting protein
167500at3193	Complete	CcGene_02924	465.5	262	https://v10-1.orthodb.org/?query=167500at3193	Zinc finger, CCHC-type
167614at3193	Complete	CcGene_20797	227.8	148	https://v10-1.orthodb.org/?query=167614at3193	Co-chaperone HscB, C-terminal oligomerisation domain
167808at3193	Complete	CcGene_00945	383.3	269	https://v10-1.orthodb.org/?query=167808at3193	Pinin/SDK/MemA protein
167863at3193	Complete	CcGene_28468	295.8	149	https://v10-1.orthodb.org/?query=167863at3193	Lactoylglutathione lyase
167934at3193	Missing
168007at3193	Missing
168014at3193	Complete	CcGene_04673	397.1	214	https://v10-1.orthodb.org/?query=168014at3193	Peptide deformylase
168033at3193	Complete	CcGene_07395	235.1	166	https://v10-1.orthodb.org/?query=168033at3193	Autophagy-related protein 27
168428at3193	Fragmented	CcGene_17080	154.4	102	https://v10-1.orthodb.org/?query=168428at3193	Protein of unknown function DUF3054
168441at3193	Complete	CcGene_17361	278.4	212	https://v10-1.orthodb.org/?query=168441at3193	DNA recombination and repair protein Rad51-like, C-terminal
168457at3193	Fragmented	CcGene_29988	526.5	259	https://v10-1.orthodb.org/?query=168457at3193	Nucleoporin, NSP1-like, C-terminal
168772at3193	Complete	CcGene_30880	368.3	184	https://v10-1.orthodb.org/?query=168772at3193	PITH domain
168779at3193	Complete	CcGene_23886	282.4	144	https://v10-1.orthodb.org/?query=168779at3193	Peptidyl-prolyl cis-trans isomerase
169009at3193	Complete	CcGene_05590	305.7	161	https://v10-1.orthodb.org/?query=169009at3193	Rhodanese-like domain
169044at3193	Complete	CcGene_09067	317.0	175	https://v10-1.orthodb.org/?query=169044at3193	Rhodanese-like domain
169100at3193	Complete	CcGene_09957	330.9	172	https://v10-1.orthodb.org/?query=169100at3193	Peptidylprolyl isomerase
169146at3193	Complete	CcGene_14826	311.2	179	https://v10-1.orthodb.org/?query=169146at3193	Ribonuclease H superfamily
169392at3193	Complete	CcGene_15399	404.0	219	https://v10-1.orthodb.org/?query=169392at3193	Histidine phosphatase superfamily
169437at3193	Complete	CcGene_14127	253.1	147	https://v10-1.orthodb.org/?query=169437at3193	RNA methyltransferase RlmH
169448at3193	Missing
169584at3193	Complete	CcGene_29513	374.4	200	https://v10-1.orthodb.org/?query=169584at3193	Leucine-rich repeat
169890at3193	Complete	CcGene_02829	331.9	174	https://v10-1.orthodb.org/?query=169890at3193	Pentapeptide repeat
170532at3193	Complete	CcGene_15093	284.7	147	https://v10-1.orthodb.org/?query=170532at3193	Protein of unknown function DUF4079
170724at3193	Complete	CcGene_11233	254.8	152	https://v10-1.orthodb.org/?query=170724at3193	Plastid lipid-associated protein/fibrillin conserved domain
170931at3193	Complete	CcGene_01147	297.0	179	https://v10-1.orthodb.org/?query=170931at3193	Winged helix-like DNA-binding domain superfamily
170998at3193	Duplicated	CcGene_07884	266.8	162	https://v10-1.orthodb.org/?query=170998at3193	CTLH, C-terminal LisH motif
170998at3193	Duplicated	CcGene_24671	248.2	159	https://v10-1.orthodb.org/?query=170998at3193	CTLH, C-terminal LisH motif
171072at3193	Missing
171079at3193	Missing
171124at3193	Complete	CcGene_22541	302.1	154	https://v10-1.orthodb.org/?query=171124at3193	GNAT domain
171230at3193	Duplicated	CcGene_13296	349.6	183	https://v10-1.orthodb.org/?query=171230at3193	Mitochondrial import inner membrane translocase subunit Tim21
171230at3193	Duplicated	CcGene_25531	349.6	183	https://v10-1.orthodb.org/?query=171230at3193	Mitochondrial import inner membrane translocase subunit Tim21
171230at3193	Duplicated	CcGene_26920	330.7	167	https://v10-1.orthodb.org/?query=171230at3193	Mitochondrial import inner membrane translocase subunit Tim21
171238at3193	Complete	CcGene_33424	361.1	186	https://v10-1.orthodb.org/?query=171238at3193	Protein of unknown function DUF2854
171307at3193	Complete	CcGene_29058	330.2	175	https://v10-1.orthodb.org/?query=171307at3193	GNAT domain
171623at3193	Complete	CcGene_25930	265.2	128	https://v10-1.orthodb.org/?query=171623at3193	GNAT domain
171667at3193	Missing
171888at3193	Fragmented	CcGene_33093	138.7	132	https://v10-1.orthodb.org/?query=171888at3193	Stellacyanin
171958at3193	Complete	CcGene_02679	206.7	108	https://v10-1.orthodb.org/?query=171958at3193	Zinc finger, DNL-type
172307at3193	Complete	CcGene_15248	321.6	178	https://v10-1.orthodb.org/?query=172307at3193	Methyltransferase domain
172331at3193	Complete	CcGene_20579	402.6	191	https://v10-1.orthodb.org/?query=172331at3193	Pentapeptide repeat
172612at3193	Complete	CcGene_23857	254.3	126	https://v10-1.orthodb.org/?query=172612at3193	uncharacterized protein LOC101514684
172938at3193	Complete	CcGene_11500	371.5	172	https://v10-1.orthodb.org/?query=172938at3193	Peptidylprolyl isomerase
172964at3193	Complete	CcGene_33398	285.0	166	https://v10-1.orthodb.org/?query=172964at3193	Mog1/PsbP, alpha/beta/alpha sandwich
173350at3193	Missing
173413at3193	Complete	CcGene_31428	333.7	235	https://v10-1.orthodb.org/?query=173413at3193	Zinc finger, CCHC-type
173573at3193	Complete	CcGene_26897	333.2	197	https://v10-1.orthodb.org/?query=173573at3193	Protein of unknown function DUF2301
173599at3193	Fragmented	CcGene_25571	156.6	101	https://v10-1.orthodb.org/?query=173599at3193	Translation elongation factor, KOW-like
173609at3193	Complete	CcGene_29189	252.5	169	https://v10-1.orthodb.org/?query=173609at3193	Domain of unknown function DUF1990
173677at3193	Complete	CcGene_31085	360.8	273	https://v10-1.orthodb.org/?query=173677at3193	RNA-binding domain superfamily
173763at3193	Fragmented	CcGene_13112	224.7	145	https://v10-1.orthodb.org/?query=173763at3193	GNAT domain
174057at3193	Complete	CcGene_27360	357.5	192	https://v10-1.orthodb.org/?query=174057at3193	Rieske 
174147at3193	Complete	CcGene_32217	314.0	212	https://v10-1.orthodb.org/?query=174147at3193	Ankyrin repeat-containing domain
174182at3193	Complete	CcGene_10453	313.0	176	https://v10-1.orthodb.org/?query=174182at3193	Ubiquitin-conjugating enzyme E2
174618at3193	Complete	CcGene_30614	365.7	191	https://v10-1.orthodb.org/?query=174618at3193	Protein of unknown function DUF3110
174683at3193	Complete	CcGene_21327	217.5	135	https://v10-1.orthodb.org/?query=174683at3193	uncharacterized protein LOC107838924
174947at3193	Complete	CcGene_01881	425.4	322	https://v10-1.orthodb.org/?query=174947at3193	RecQ mediated genome instability protein, DUF1767
175075at3193	Fragmented	CcGene_26121	204.2	112	https://v10-1.orthodb.org/?query=175075at3193	Vacuolar import/degradation protein Vid24
175168at3193	Complete	CcGene_26092	325.5	175	https://v10-1.orthodb.org/?query=175168at3193	PsbP, C-terminal
175201at3193	Complete	CcGene_22039	108.4	159	https://v10-1.orthodb.org/?query=175201at3193	Lysine methyltransferase
175208at3193	Complete	CcGene_19039	283.1	167	https://v10-1.orthodb.org/?query=175208at3193	ATP-dependent Clp protease ATP-binding subunit
175219at3193	Duplicated	CcGene_04708	290.8	162	https://v10-1.orthodb.org/?query=175219at3193	Cofactor assembly of complex C subunit B, CCB1
175219at3193	Duplicated	CcGene_25928	290.8	162	https://v10-1.orthodb.org/?query=175219at3193	Cofactor assembly of complex C subunit B, CCB1
175488at3193	Complete	CcGene_00119	309.1	178	https://v10-1.orthodb.org/?query=175488at3193	protein HHL1, chloroplastic
175499at3193	Missing
175589at3193	Complete	CcGene_01660	299.3	170	https://v10-1.orthodb.org/?query=175589at3193	Protein of unknown function DUF2358
175626at3193	Missing
175852at3193	Complete	CcGene_20223	309.4	168	https://v10-1.orthodb.org/?query=175852at3193	Plastid lipid-associated protein/fibrillin conserved domain
176470at3193	Duplicated	CcGene_16178	149.0	103	https://v10-1.orthodb.org/?query=176470at3193	Ribosomal protein L7Ae/L30e/S12e/Gadd45
176470at3193	Duplicated	CcGene_13451	142.0	103	https://v10-1.orthodb.org/?query=176470at3193	Ribosomal protein L7Ae/L30e/S12e/Gadd45
176549at3193	Missing
176806at3193	Complete	CcGene_28223	287.0	160	https://v10-1.orthodb.org/?query=176806at3193	Histidine phosphatase superfamily
176874at3193	Complete	CcGene_23262	255.1	194	https://v10-1.orthodb.org/?query=176874at3193	LOC100823445
176959at3193	Complete	CcGene_03953	308.1	172	https://v10-1.orthodb.org/?query=176959at3193	SEC-C motif
176969at3193	Complete	CcGene_27069	308.1	146	https://v10-1.orthodb.org/?query=176969at3193	Thylakoid lumenal 15.0 kDa protein
177100at3193	Missing
177107at3193	Complete	CcGene_11879	262.4	147	https://v10-1.orthodb.org/?query=177107at3193	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
177446at3193	Complete	CcGene_03836	307.7	152	https://v10-1.orthodb.org/?query=177446at3193	Anaphase-promoting complex subunit 10
177486at3193	Complete	CcGene_26309	177.2	176	https://v10-1.orthodb.org/?query=177486at3193	Phosphorelay protein
177502at3193	Complete	CcGene_29050	284.4	134	https://v10-1.orthodb.org/?query=177502at3193	Actin-related protein 2/3 complex subunit 4
177680at3193	Complete	CcGene_12518	419.5	221	https://v10-1.orthodb.org/?query=177680at3193	Ribosomal protein L4/L1e
177701at3193	Complete	CcGene_07732	312.8	149	https://v10-1.orthodb.org/?query=177701at3193	Peptidylprolyl isomerase
177759at3193	Complete	CcGene_06922	302.5	154	https://v10-1.orthodb.org/?query=177759at3193	Peptidylprolyl isomerase
177961at3193	Complete	CcGene_01317	258.1	128	https://v10-1.orthodb.org/?query=177961at3193	Protein of unknown function DUF393
178005at3193	Complete	CcGene_31015	318.4	384	https://v10-1.orthodb.org/?query=178005at3193	Small acidic protein-like domain
178095at3193	Complete	CcGene_08625	306.7	193	https://v10-1.orthodb.org/?query=178095at3193	Protein of unknown function DUF2232
178269at3193	Duplicated	CcGene_33342	253.5	138	https://v10-1.orthodb.org/?query=178269at3193	CS domain
178269at3193	Duplicated	CcGene_08961	249.9	138	https://v10-1.orthodb.org/?query=178269at3193	CS domain
178271at3193	Complete	CcGene_30438	236.3	129	https://v10-1.orthodb.org/?query=178271at3193	NADH dehydrogenase 
178308at3193	Complete	CcGene_01642	224.9	128	https://v10-1.orthodb.org/?query=178308at3193	Peptidylprolyl isomerase
178434at3193	Complete	CcGene_06934	427.5	230	https://v10-1.orthodb.org/?query=178434at3193	Thioredoxin-like superfamily
178501at3193	Fragmented	CcGene_30480	204.7	145	https://v10-1.orthodb.org/?query=178501at3193	DNA repair protein XRCC4
178573at3193	Complete	CcGene_18950	187.7	104	https://v10-1.orthodb.org/?query=178573at3193	Protein of unknown function DUF3593
178774at3193	Complete	CcGene_21404	349.4	182	https://v10-1.orthodb.org/?query=178774at3193	Ribosomal protein L10P
179154at3193	Complete	CcGene_31446	168.4	138	https://v10-1.orthodb.org/?query=179154at3193	Rad60/SUMO-like domain
179162at3193	Complete	CcGene_21678	361.5	205	https://v10-1.orthodb.org/?query=179162at3193	Rhodanese-like domain
179211at3193	Complete	CcGene_16807	299.0	157	https://v10-1.orthodb.org/?query=179211at3193	NIF system FeS cluster assembly, NifU, C-terminal
179434at3193	Complete	CcGene_26209	175.6	107	https://v10-1.orthodb.org/?query=179434at3193	uncharacterized protein LOC101496302
179450at3193	Complete	CcGene_27254	315.5	158	https://v10-1.orthodb.org/?query=179450at3193	PUA domain
179537at3193	Duplicated	CcGene_10268	108.6	132	https://v10-1.orthodb.org/?query=179537at3193	PLAC8 motif-containing protein
179537at3193	Duplicated	CcGene_29763	108.6	132	https://v10-1.orthodb.org/?query=179537at3193	PLAC8 motif-containing protein
179537at3193	Duplicated	CcGene_29676	100.4	128	https://v10-1.orthodb.org/?query=179537at3193	PLAC8 motif-containing protein
179537at3193	Duplicated	CcGene_16075	108.0	122	https://v10-1.orthodb.org/?query=179537at3193	PLAC8 motif-containing protein
179584at3193	Missing
179638at3193	Complete	CcGene_03746	354.2	210	https://v10-1.orthodb.org/?query=179638at3193	CBF1-interacting co-repressor CIR, N-terminal domain
179742at3193	Complete	CcGene_19048	187.2	129	https://v10-1.orthodb.org/?query=179742at3193	Protein phosphatase 4 core regulatory subunit R2
179820at3193	Complete	CcGene_09008	319.3	195	https://v10-1.orthodb.org/?query=179820at3193	Dimethylallyl, adenosine tRNA methylthiotransferase
179931at3193	Complete	CcGene_19425	241.9	154	https://v10-1.orthodb.org/?query=179931at3193	Rhodanese-like domain
180106at3193	Missing
180244at3193	Complete	CcGene_27486	236.2	154	https://v10-1.orthodb.org/?query=180244at3193	RmlC-like cupin domain superfamily
180289at3193	Complete	CcGene_33540	291.0	164	https://v10-1.orthodb.org/?query=180289at3193	PsbP, C-terminal
180395at3193	Complete	CcGene_24153	285.7	183	https://v10-1.orthodb.org/?query=180395at3193	uncharacterized protein LOC107877028
180599at3193	Complete	CcGene_27835	332.4	189	https://v10-1.orthodb.org/?query=180599at3193	tRNA-binding domain
180615at3193	Missing
180839at3193	Complete	CcGene_06880	282.6	137	https://v10-1.orthodb.org/?query=180839at3193	Glyoxalase/fosfomycin resistance/dioxygenase domain
181011at3193	Complete	CcGene_33211	187.0	122	https://v10-1.orthodb.org/?query=181011at3193	NADH dehydrogenase 
181042at3193	Complete	CcGene_23347	289.1	142	https://v10-1.orthodb.org/?query=181042at3193	Peptidylprolyl isomerase
181954at3193	Fragmented	CcGene_00196	136.9	102	https://v10-1.orthodb.org/?query=181954at3193	Putative pre-16S rRNA nuclease
182049at3193	Missing
182056at3193	Complete	CcGene_00247	262.2	136	https://v10-1.orthodb.org/?query=182056at3193	Protein of unknown function DUF2039
182204at3193	Complete	CcGene_22761	358.8	232	https://v10-1.orthodb.org/?query=182204at3193	Chalcone isomerase
182258at3193	Complete	CcGene_16860	157.6	164	https://v10-1.orthodb.org/?query=182258at3193	DNA-binding protein BIN4
182370at3193	Complete	CcGene_24641	342.6	187	https://v10-1.orthodb.org/?query=182370at3193	Ribosome hibernation promoting factor/RaiA
182548at3193	Missing
183573at3193	Complete	CcGene_22824	170.8	165	https://v10-1.orthodb.org/?query=183573at3193	Zinc finger, C2H2, LYAR-type
183896at3193	Complete	CcGene_31094	291.3	156	https://v10-1.orthodb.org/?query=183896at3193	Ribosomal protein S9
184242at3193	Complete	CcGene_13643	263.4	163	https://v10-1.orthodb.org/?query=184242at3193	Immunoglobulin E-set
184250at3193	Duplicated	CcGene_07040	290.3	190	https://v10-1.orthodb.org/?query=184250at3193	RWD domain
184250at3193	Duplicated	CcGene_27081	282.1	190	https://v10-1.orthodb.org/?query=184250at3193	RWD domain
184280at3193	Duplicated	CcGene_00243	246.3	176	https://v10-1.orthodb.org/?query=184280at3193	Tetratricopeptide repeat
184280at3193	Duplicated	CcGene_09900	246.3	176	https://v10-1.orthodb.org/?query=184280at3193	Tetratricopeptide repeat
184565at3193	Complete	CcGene_23065	241.8	127	https://v10-1.orthodb.org/?query=184565at3193	Peptidyl-prolyl cis-trans isomerase
184637at3193	Complete	CcGene_27723	266.3	157	https://v10-1.orthodb.org/?query=184637at3193	Required for excision 1-B domain-containing protein
184869at3193	Complete	CcGene_18335	205.5	105	https://v10-1.orthodb.org/?query=184869at3193	Glutaredoxin
184923at3193	Complete	CcGene_30131	263.4	180	https://v10-1.orthodb.org/?query=184923at3193	Matrin/U1-C-like, C2H2-type zinc finger
184963at3193	Complete	CcGene_18099	251.9	129	https://v10-1.orthodb.org/?query=184963at3193	peptidyl-prolyl cis-trans isomerase E
185081at3193	Complete	CcGene_17300	214.1	126	https://v10-1.orthodb.org/?query=185081at3193	Dim1 family
185097at3193	Missing
185149at3193	Complete	CcGene_30419	344.3	287	https://v10-1.orthodb.org/?query=185149at3193	Alpha/Beta hydrolase fold
185202at3193	Duplicated	CcGene_16177	199.4	133	https://v10-1.orthodb.org/?query=185202at3193	FAM192A/Fyv6, N-terminal
185202at3193	Duplicated	CcGene_12808	194.2	133	https://v10-1.orthodb.org/?query=185202at3193	FAM192A/Fyv6, N-terminal
185210at3193	Missing
